STATE_PROVINCE,DESTZIP_POSTA_ CODE,SERVICE_DAYS,ZONE
FL,33685,2,5
FL,33686,2,5
FL,33687,2,5
FL,33688,2,5
FL,33689,2,5
FL,33694,2,5
FL,33701,2,5
FL,33702,2,5
FL,33703,2,5
FL,33704,2,5
FL,33705,2,5
FL,33706,2,5
FL,33707,2,5
FL,33708,2,5
FL,33709,2,5
FL,33710,2,5
FL,33711,2,5
FL,33712,2,5
FL,33713,2,5
FL,33714,2,5
FL,33715,2,5
FL,33716,2,5
FL,33729,2,5
FL,33730,2,5
FL,33731,2,5
FL,33732,2,5
FL,33733,2,5
FL,33734,2,5
FL,33736,2,5
FL,33737,2,5
FL,33738,2,5
FL,33740,2,5
FL,33741,2,5
FL,33742,2,5
FL,33743,2,5
FL,33744,2,5
FL,33747,2,5
FL,33755,2,5
FL,33756,2,5
FL,33757,2,5
FL,33758,2,5
FL,33759,2,5
FL,33760,2,5
FL,33761,2,5
FL,33762,2,5
FL,33763,2,5
FL,33764,2,5
FL,33765,2,5
FL,33766,2,5
FL,33767,2,5
FL,33769,2,5
FL,33770,2,5
FL,33771,2,5
FL,33772,2,5
FL,33773,2,5
FL,33774,2,5
FL,33775,2,5
FL,33776,2,5
FL,33777,2,5
FL,33778,2,5
FL,33779,2,5
FL,33780,2,5
FL,33781,2,5
FL,33782,2,5
FL,33784,2,5
FL,33785,2,5
FL,33786,2,5
FL,33801,2,5
FL,33802,2,5
FL,33803,2,5
FL,33804,2,5
FL,33805,2,5
FL,33806,2,5
FL,33807,2,5
FL,33809,2,5
FL,33810,2,5
FL,33811,2,5
FL,33812,2,5
FL,33813,2,5
FL,33815,2,5
FL,33820,2,5
FL,33823,2,5
FL,33825,2,5
FL,33826,2,5
FL,33827,2,5
FL,33830,2,5
FL,33831,2,5
FL,33834,2,5
FL,33835,2,5
FL,33836,2,5
FL,33837,2,5
FL,33838,2,5
FL,33839,2,5
FL,33840,2,5
FL,33841,2,5
FL,33843,2,5
FL,33844,2,5
FL,33845,2,5
FL,33846,2,5
FL,33847,2,5
FL,33848,2,5
FL,33849,2,5
FL,33850,2,5
FL,33851,2,5
FL,33852,2,5
FL,33853,2,5
FL,33854,2,5
FL,33855,2,5
FL,33856,2,5
FL,33857,2,5
FL,33858,2,5
FL,33859,2,5
FL,33860,2,5
FL,33862,2,5
FL,33863,2,5
FL,33865,2,5
FL,33867,2,5
FL,33868,2,5
FL,33870,2,5
FL,33871,2,5
FL,33872,2,5
FL,33873,2,5
FL,33875,2,5
FL,33876,2,5
FL,33877,2,5
FL,33880,2,5
FL,33881,2,5
FL,33882,2,5
FL,33883,2,5
FL,33884,2,5
FL,33885,2,5
FL,33888,2,5
FL,33890,2,5
FL,33896,2,5
FL,33897,2,5
FL,33898,2,5
FL,33901,2,5
FL,33902,2,5
FL,33903,2,5
FL,33904,2,5
FL,33905,2,5
FL,33906,2,5
FL,33907,2,5
FL,33908,2,5
FL,33909,2,5
FL,33910,2,5
FL,33911,2,5
FL,33912,2,5
FL,33913,2,5
FL,33914,2,5
FL,33915,2,5
FL,33916,2,5
FL,33917,2,5
FL,33918,2,5
FL,33919,2,5
FL,33920,2,5
FL,33921,2,5
FL,33922,2,5
FL,33924,2,5
FL,33927,2,5
FL,33928,2,5
FL,33929,2,5
FL,33930,2,5
FL,33931,2,5
FL,33932,2,5
FL,33935,2,5
FL,33936,2,5
FL,33938,2,5
FL,33944,2,5
FL,33945,2,5
FL,33946,2,5
FL,33947,2,5
FL,33948,2,5
FL,33949,2,5
FL,33950,2,5
FL,33951,2,5
FL,33952,2,5
FL,33953,2,5
FL,33954,2,5
FL,33955,2,5
FL,33956,2,5
FL,33957,2,5
FL,33960,2,5
FL,33965,2,5
FL,33966,2,5
FL,33967,2,5
FL,33970,2,5
FL,33971,2,5
FL,33972,2,5
FL,33973,2,5
FL,33974,2,5
FL,33975,2,5
FL,33976,2,5
FL,33980,2,5
FL,33981,2,5
FL,33982,2,5
FL,33983,2,5
FL,33990,2,5
FL,33991,2,5
FL,33993,2,5
FL,33994,2,5
FL,34101,2,5
FL,34102,2,5
FL,34103,2,5
FL,34104,2,5
FL,34105,2,5
FL,34106,2,5
FL,34107,2,5
FL,34108,2,5
FL,34109,2,5
FL,34110,2,5
FL,34112,2,5
FL,34113,2,5
FL,34114,2,5
FL,34116,2,5
FL,34117,2,5
FL,34119,2,5
FL,34120,2,5
FL,34133,2,5
FL,34134,2,5
FL,34135,2,5
FL,34136,2,5
FL,34137,2,5
FL,34138,2,5
FL,34139,2,5
FL,34140,2,5
FL,34141,2,5
FL,34142,2,5
FL,34143,2,5
FL,34145,2,5
FL,34146,2,5
FL,34201,2,5
FL,34202,2,5
FL,34203,2,5
FL,34204,2,5
FL,34205,2,5
FL,34206,2,5
FL,34207,2,5
FL,34208,2,5
FL,34209,2,5
FL,34210,2,5
FL,34211,2,5
FL,34212,2,5
FL,34215,2,5
FL,34216,2,5
FL,34217,2,5
FL,34218,2,5
FL,34219,2,5
FL,34220,2,5
FL,34221,2,5
FL,34222,2,5
FL,34223,2,5
FL,34224,2,5
FL,34228,2,5
FL,34229,2,5
FL,34230,2,5
FL,34231,2,5
FL,34232,2,5
FL,34233,2,5
FL,34234,2,5
FL,34235,2,5
FL,34236,2,5
FL,34237,2,5
FL,34238,2,5
FL,34239,2,5
FL,34240,2,5
FL,34241,2,5
FL,34242,2,5
FL,34243,2,5
FL,34250,2,5
FL,34251,2,5
FL,34260,2,5
FL,34264,2,5
FL,34265,2,5
FL,34266,2,5
FL,34267,2,5
FL,34268,2,5
FL,34269,2,5
FL,34270,2,5
FL,34272,2,5
FL,34274,2,5
FL,34275,2,5
FL,34276,2,5
FL,34277,2,5
FL,34278,2,5
FL,34280,2,5
FL,34281,2,5
FL,34282,2,5
FL,34284,2,5
FL,34285,2,5
FL,34286,2,5
FL,34287,2,5
FL,34288,2,5
FL,34289,2,5
FL,34290,2,5
FL,34291,2,5
FL,34292,2,5
FL,34293,2,5
FL,34295,2,5
FL,34420,2,5
FL,34421,2,5
FL,34423,2,5
FL,34428,2,5
FL,34429,2,5
FL,34430,2,5
FL,34431,2,5
FL,34432,2,5
FL,34433,2,5
FL,34434,2,5
FL,34436,2,5
FL,34441,2,5
FL,34442,2,5
FL,34445,2,5
FL,34446,2,5
FL,34447,2,5
FL,34448,2,5
FL,34449,2,5
FL,34450,2,5
FL,34451,2,5
FL,34452,2,5
FL,34453,2,5
FL,34460,2,5
FL,34461,2,5
FL,34464,2,5
FL,34465,2,5
FL,34470,2,5
FL,34471,2,5
FL,34472,2,5
FL,34473,2,5
FL,34474,2,5
FL,34475,2,5
FL,34476,2,5
FL,34477,2,5
FL,34478,2,5
FL,34479,2,5
FL,34480,2,5
FL,34481,2,5
FL,34482,2,5
FL,34483,2,5
FL,34484,2,5
FL,34487,2,5
FL,34488,2,5
FL,34489,2,5
FL,34491,2,5
FL,34492,2,5
FL,34498,2,5
FL,34601,2,5
FL,34602,2,5
FL,34603,2,5
FL,34604,2,5
FL,34605,2,5
FL,34606,2,5
FL,34607,2,5
FL,34608,2,5
FL,34609,2,5
FL,34610,2,5
FL,34611,2,5
FL,34613,2,5
FL,34614,2,5
FL,34636,2,5
FL,34637,2,5
FL,34638,2,5
FL,34639,2,5
FL,34652,2,5
FL,34653,2,5
FL,34654,2,5
FL,34655,2,5
FL,34656,2,5
FL,34660,2,5
FL,34661,2,5
FL,34667,2,5
FL,34668,2,5
FL,34669,2,5
FL,34673,2,5
FL,34674,2,5
FL,34677,2,5
FL,34679,2,5
FL,34680,2,5
FL,34681,2,5
FL,34682,2,5
FL,34683,2,5
FL,34684,2,5
FL,34685,2,5
FL,34688,2,5
FL,34689,2,5
FL,34690,2,5
FL,34691,2,5
FL,34692,2,5
FL,34695,2,5
FL,34697,2,5
FL,34698,2,5
FL,34705,2,5
FL,34711,2,5
FL,34712,2,5
FL,34713,2,5
FL,34714,2,5
FL,34715,2,5
FL,34729,2,5
FL,34731,2,5
FL,34734,2,5
FL,34736,2,5
FL,34737,2,5
FL,34739,2,5
FL,34740,2,5
FL,34741,2,5
FL,34742,2,5
FL,34743,2,5
FL,34744,2,5
FL,34745,2,5
FL,34746,2,5
FL,34747,2,5
FL,34748,2,5
FL,34749,2,5
FL,34753,2,5
FL,34755,2,5
FL,34756,2,5
FL,34758,2,5
FL,34759,2,5
FL,34760,2,5
FL,34761,2,5
FL,34762,2,5
FL,34769,2,5
FL,34770,2,5
FL,34771,2,5
FL,34772,2,5
FL,34773,2,5
FL,34777,2,5
FL,34778,2,5
FL,34785,2,5
FL,34786,2,5
FL,34787,2,5
FL,34788,2,5
FL,34789,2,5
FL,34797,2,5
FL,34945,2,5
FL,34946,2,5
FL,34947,2,5
FL,34948,2,5
FL,34949,2,5
FL,34950,2,5
FL,34951,2,5
FL,34952,2,5
FL,34953,2,5
FL,34954,2,5
FL,34956,2,5
FL,34957,2,5
FL,34958,2,5
FL,34972,2,5
FL,34973,2,5
FL,34974,2,5
FL,34979,2,5
FL,34981,2,5
FL,34982,2,5
FL,34983,2,5
FL,34984,2,5
FL,34985,2,5
FL,34986,2,5
FL,34987,2,5
FL,34988,2,5
FL,34990,2,5
FL,34991,2,5
FL,34992,2,5
FL,34994,2,5
FL,34995,2,5
FL,34996,2,5
FL,34997,2,5
AL,35004,2,5
AL,35005,2,5
AL,35006,2,5
AL,35007,2,5
AL,35010,2,5
AL,35011,2,5
AL,35013,2,5
AL,35014,2,5
AL,35015,2,5
AL,35016,2,5
AL,35019,2,5
AL,35020,2,5
AL,35021,2,5
AL,35022,2,5
AL,35023,2,5
AL,35031,2,5
AL,35032,2,5
AL,35033,2,5
AL,35034,2,5
AL,35035,2,5
AL,35036,2,5
AL,35038,2,5
AL,35040,2,5
AL,35042,2,5
AL,35043,2,5
AL,35044,2,5
AL,35045,2,5
AL,35046,2,5
AL,35048,2,5
AL,35049,2,5
AL,35051,2,5
AL,35052,2,5
AL,35053,2,5
AL,35054,2,5
AL,35055,2,5
AL,35056,2,5
AL,35057,2,5
AL,35058,2,5
AL,35060,2,5
AL,35061,2,5
AL,35062,2,5
AL,35063,2,5
AL,35064,2,5
AL,35068,2,5
AL,35070,2,5
AL,35071,2,5
AL,35072,2,5
AL,35073,2,5
AL,35074,2,5
AL,35077,2,5
AL,35078,2,5
AL,35079,2,5
AL,35080,2,5
AL,35082,2,5
AL,35083,2,5
AL,35085,2,5
AL,35087,2,5
AL,35089,2,5
AL,35091,2,5
AL,35094,2,5
AL,35096,2,5
AL,35097,2,5
AL,35098,2,5
AL,35111,2,5
AL,35112,2,5
AL,35114,2,5
AL,35115,2,5
AL,35116,2,5
AL,35117,2,5
AL,35118,2,5
AL,35119,2,5
AL,35120,2,5
AL,35121,2,5
AL,35123,2,5
AL,35124,2,5
AL,35125,2,5
AL,35126,2,5
AL,35127,2,5
AL,35128,2,5
AL,35130,2,5
AL,35131,2,5
AL,35133,2,5
AL,35135,2,5
AL,35136,2,5
AL,35137,2,5
AL,35139,2,5
AL,35142,2,5
AL,35143,2,5
AL,35144,2,5
AL,35146,2,5
AL,35147,2,5
AL,35148,2,5
AL,35149,2,5
AL,35150,2,5
AL,35151,2,5
AL,35160,2,5
AL,35161,2,5
AL,35171,2,5
AL,35172,2,5
AL,35173,2,5
AL,35175,2,5
AL,35176,2,5
AL,35178,2,5
AL,35179,2,5
AL,35180,2,5
AL,35181,2,5
AL,35182,2,5
AL,35183,2,5
AL,35184,2,5
AL,35185,2,5
AL,35186,2,5
AL,35187,2,5
AL,35188,2,5
AL,35201,2,5
AL,35202,2,5
AL,35203,2,5
AL,35204,2,5
AL,35205,2,5
AL,35206,2,5
AL,35207,2,5
AL,35208,2,5
AL,35209,2,5
AL,35210,2,5
AL,35211,2,5
AL,35212,2,5
AL,35213,2,5
AL,35214,2,5
AL,35215,2,5
AL,35216,2,5
AL,35217,2,5
AL,35218,2,5
AL,35219,2,5
AL,35220,2,5
AL,35221,2,5
AL,35222,2,5
AL,35223,2,5
AL,35224,2,5
AL,35226,2,5
AL,35228,2,5
AL,35229,2,5
AL,35231,2,5
AL,35232,2,5
AL,35233,2,5
AL,35234,2,5
AL,35235,2,5
AL,35236,2,5
AL,35237,2,5
AL,35238,2,5
AL,35242,2,5
AL,35243,2,5
AL,35244,2,5
AL,35246,2,5
AL,35249,2,5
AL,35253,2,5
AL,35254,2,5
AL,35255,2,5
AL,35259,2,5
AL,35260,2,5
AL,35261,2,5
AL,35266,2,5
AL,35270,2,5
AL,35282,2,5
AL,35283,2,5
AL,35285,2,5
AL,35287,2,5
AL,35288,2,5
AL,35290,2,5
AL,35291,2,5
AL,35292,2,5
AL,35293,2,5
AL,35294,2,5
AL,35295,2,5
AL,35296,2,5
AL,35297,2,5
AL,35298,2,5
AL,35401,2,5
AL,35402,2,5
AL,35403,2,5
AL,35404,2,5
AL,35405,2,5
AL,35406,2,5
AL,35407,2,5
AL,35440,2,5
AL,35441,2,5
AL,35442,2,5
AL,35443,2,5
AL,35444,2,5
AL,35446,2,5
AL,35447,2,5
AL,35448,2,5
AL,35449,2,5
AL,35452,2,5
AL,35453,2,5
AL,35456,2,5
AL,35457,2,5
AL,35458,2,5
AL,35459,2,5
AL,35460,2,5
AL,35461,2,5
AL,35462,2,5
AL,35463,2,5
AL,35464,2,5
AL,35466,2,5
AL,35468,2,5
AL,35469,2,5
AL,35470,2,5
AL,35471,2,5
AL,35473,2,5
AL,35474,2,5
AL,35475,2,5
AL,35476,2,5
AL,35477,2,5
AL,35478,2,5
AL,35480,2,5
AL,35481,2,5
AL,35482,2,5
AL,35485,2,5
AL,35486,2,5
AL,35487,2,5
AL,35490,2,5
AL,35491,2,5
AL,35501,2,5
AL,35502,2,5
AL,35503,2,5
AL,35504,2,5
AL,35540,2,5
AL,35541,2,5
AL,35542,2,5
AL,35543,2,5
AL,35544,2,5
AL,35545,2,5
AL,35546,2,5
AL,35548,2,5
AL,35549,2,5
AL,35550,2,5
AL,35551,2,5
AL,35552,2,5
AL,35553,2,5
AL,35554,2,5
AL,35555,2,5
AL,35559,2,5
AL,35560,2,5
AL,35563,2,5
AL,35564,2,5
AL,35565,2,5
AL,35570,2,5
AL,35571,2,5
AL,35572,2,5
AL,35573,2,5
AL,35574,2,5
AL,35575,2,5
AL,35576,2,5
AL,35577,2,5
AL,35578,2,5
AL,35579,2,5
AL,35580,2,5
AL,35581,2,5
AL,35582,2,5
AL,35584,2,5
AL,35585,2,5
AL,35586,2,5
AL,35587,2,5
AL,35592,2,5
AL,35593,2,5
AL,35594,2,5
AL,35601,2,5
AL,35602,2,5
AL,35603,2,5
AL,35609,2,5
AL,35610,2,5
AL,35611,2,5
AL,35612,2,5
AL,35613,2,5
AL,35614,2,5
AL,35615,2,5
AL,35616,2,5
AL,35617,2,5
AL,35618,2,5
AL,35619,2,5
AL,35620,2,5
AL,35621,2,5
AL,35622,2,5
AL,35630,2,5
AL,35631,2,5
AL,35632,2,5
AL,35633,2,5
AL,35634,2,5
AL,35640,2,5
AL,35643,2,5
AL,35645,2,5
AL,35646,2,5
AL,35647,2,5
AL,35648,2,5
AL,35649,2,5
AL,35650,2,5
AL,35651,2,5
AL,35652,2,5
AL,35653,2,5
AL,35654,2,5
AL,35660,2,5
AL,35661,2,5
AL,35662,2,5
AL,35670,2,5
AL,35671,2,5
AL,35672,2,5
AL,35673,2,5
AL,35674,2,5
AL,35677,2,5
AL,35699,2,5
AL,35739,2,5
AL,35740,2,5
AL,35741,2,5
AL,35742,2,5
AL,35744,2,5
AL,35745,2,5
AL,35746,2,5
AL,35747,2,5
AL,35748,2,5
AL,35749,2,5
AL,35750,2,5
AL,35751,2,5
AL,35752,2,5
AL,35754,2,5
AL,35755,2,5
AL,35756,2,5
AL,35757,2,5
AL,35758,2,5
AL,35759,2,5
AL,35760,2,5
AL,35761,2,5
AL,35762,2,5
AL,35763,2,5
AL,35764,2,5
AL,35765,2,5
AL,35766,2,5
AL,35767,2,5
AL,35768,2,5
AL,35769,2,5
AL,35771,2,5
AL,35772,2,5
AL,35773,2,5
AL,35774,2,5
AL,35775,2,5
AL,35776,2,5
AL,35801,2,5
AL,35802,2,5
AL,35803,2,5
AL,35804,2,5
AL,35805,2,5
AL,35806,2,5
AL,35807,2,5
AL,35808,2,5
AL,35809,2,5
AL,35810,2,5
AL,35811,2,5
AL,35812,2,5
AL,35813,2,5
AL,35814,2,5
AL,35815,2,5
AL,35816,2,5
AL,35824,2,5
AL,35893,2,5
AL,35894,2,5
AL,35895,2,5
AL,35896,2,5
AL,35897,2,5
AL,35898,2,5
AL,35899,2,5
AL,35901,2,5
AL,35902,2,5
AL,35903,2,5
AL,35904,2,5
AL,35905,2,5
AL,35906,2,5
AL,35907,2,5
AL,35950,2,5
AL,35951,2,5
AL,35952,2,5
AL,35953,2,5
AL,35954,2,5
AL,35956,2,5
AL,35957,2,5
AL,35958,2,5
AL,35959,2,5
AL,35960,2,5
AL,35961,2,5
AL,35962,2,5
AL,35963,2,5
AL,35964,2,5
AL,35966,2,5
AL,35967,2,5
AL,35968,2,5
AL,35971,2,5
AL,35972,2,5
AL,35973,2,5
AL,35974,2,5
AL,35975,2,5
AL,35976,2,5
AL,35978,2,5
AL,35979,2,5
AL,35980,2,5
AL,35981,2,5
AL,35983,2,5
AL,35984,2,5
AL,35986,2,5
AL,35987,2,5
AL,35988,2,5
AL,35989,2,5
AL,35990,2,5
AL,36003,2,5
AL,36005,2,5
AL,36006,2,5
AL,36008,2,5
AL,36009,2,5
AL,36010,2,5
AL,36013,2,5
AL,36015,2,5
AL,36016,2,5
AL,36017,2,5
AL,36020,2,5
AL,36022,2,5
AL,36023,2,5
AL,36024,2,5
AL,36025,2,5
AL,36026,2,5
AL,36027,2,5
AL,36028,2,5
AL,36029,2,5
AL,36030,2,5
AL,36031,2,5
AL,36032,2,5
AL,36033,2,5
AL,36034,2,5
AL,36035,2,5
AL,36036,2,5
AL,36037,2,5
AL,36038,2,5
AL,36039,2,5
AL,36040,2,5
AL,36041,2,5
AL,36042,2,5
AL,36043,2,5
AL,36045,2,5
AL,36046,2,5
AL,36047,2,5
AL,36048,2,5
AL,36049,2,5
AL,36051,2,5
AL,36052,2,5
AL,36053,2,5
AL,36054,2,5
AL,36057,2,5
AL,36061,2,5
AL,36062,2,5
AL,36064,2,5
AL,36065,2,5
AL,36066,2,5
AL,36067,2,5
AL,36068,2,5
AL,36069,2,5
AL,36071,2,5
AL,36072,2,5
AL,36075,2,5
AL,36078,2,5
AL,36079,2,5
AL,36080,2,5
AL,36081,2,5
AL,36082,2,5
AL,36083,2,5
AL,36087,2,5
AL,36088,2,5
AL,36089,2,5
AL,36091,2,5
AL,36092,2,5
AL,36093,2,5
AL,36101,2,5
AL,36102,2,5
AL,36103,2,5
AL,36104,2,5
AL,36105,2,5
AL,36106,2,5
AL,36107,2,5
AL,36108,2,5
AL,36109,2,5
AL,36110,2,5
AL,36111,2,5
AL,36112,2,5
AL,36113,2,5
AL,36114,2,5
AL,36115,2,5
AL,36116,2,5
AL,36117,2,5
AL,36118,2,5
AL,36119,2,5
AL,36120,2,5
AL,36121,2,5
AL,36123,2,5
AL,36124,2,5
AL,36125,2,5
AL,36130,2,5
AL,36131,2,5
AL,36132,2,5
AL,36133,2,5
AL,36134,2,5
AL,36135,2,5
AL,36140,2,5
AL,36141,2,5
AL,36142,2,5
AL,36177,2,5
AL,36191,2,5
AL,36201,2,5
AL,36202,2,5
AL,36203,2,5
AL,36204,2,5
AL,36205,2,5
AL,36206,2,5
AL,36207,2,5
AL,36250,2,5
AL,36251,2,5
AL,36253,2,5
AL,36254,2,5
AL,36255,2,5
AL,36256,2,5
AL,36257,2,5
AL,36258,2,5
AL,36260,2,5
AL,36261,2,5
AL,36262,2,5
AL,36263,2,5
AL,36264,2,5
AL,36265,2,5
AL,36266,2,5
AL,36267,2,5
AL,36268,2,5
AL,36269,2,5
AL,36271,2,5
AL,36272,2,5
AL,36273,2,5
AL,36274,2,5
AL,36275,2,5
AL,36276,2,5
AL,36277,2,5
AL,36278,2,5
AL,36279,2,5
AL,36280,2,5
AL,36301,2,5
AL,36302,2,5
AL,36303,2,5
AL,36304,2,5
AL,36305,2,5
AL,36310,2,5
AL,36311,2,5
AL,36312,2,5
AL,36313,2,5
AL,36314,2,5
AL,36316,2,5
AL,36317,2,5
AL,36318,2,5
AL,36319,2,5
AL,36320,2,5
AL,36321,2,5
AL,36322,2,5
AL,36323,2,5
AL,36330,2,5
AL,36331,2,5
AL,36340,2,5
AL,36343,2,5
AL,36344,2,5
AL,36345,2,5
AL,36346,2,5
AL,36349,2,5
AL,36350,2,5
AL,36351,2,5
AL,36352,2,5
AL,36353,2,5
AL,36360,2,5
AL,36361,2,5
AL,36362,2,5
AL,36370,2,5
AL,36371,2,5
AL,36373,2,5
AL,36374,2,5
AL,36375,2,5
AL,36376,2,5
AL,36401,2,5
AL,36420,2,5
AL,36421,2,5
AL,36425,2,5
AL,36426,2,5
AL,36427,2,5
AL,36429,2,5
AL,36432,2,5
AL,36435,2,5
AL,36436,2,5
AL,36439,2,5
AL,36441,2,5
AL,36442,2,5
AL,36444,2,5
AL,36445,2,5
AL,36446,2,5
AL,36449,2,5
AL,36451,2,5
AL,36453,2,5
AL,36454,2,5
AL,36455,2,5
AL,36456,2,5
AL,36457,2,5
AL,36458,2,5
AL,36460,2,5
AL,36461,2,5
AL,36467,2,5
AL,36470,2,5
AL,36471,2,5
AL,36473,2,5
AL,36474,2,5
AL,36475,2,5
AL,36476,2,5
AL,36477,2,5
AL,36480,2,5
AL,36481,2,5
AL,36482,2,5
AL,36483,2,5
AL,36502,2,5
AL,36503,2,5
AL,36504,2,5
AL,36505,2,5
AL,36507,2,5
AL,36509,2,5
AL,36511,2,5
AL,36512,2,5
AL,36513,2,5
AL,36515,2,5
AL,36518,2,5
AL,36521,2,5
AL,36522,2,5
AL,36523,2,5
AL,36524,2,5
AL,36525,2,5
AL,36526,2,5
AL,36527,2,5
AL,36528,2,5
AL,36529,2,5
AL,36530,2,5
AL,36532,2,5
AL,36533,2,5
AL,36535,2,5
AL,36536,2,5
AL,36538,2,5
AL,36539,2,5
AL,36540,2,5
AL,36541,2,5
AL,36542,2,5
AL,36543,2,5
AL,36544,2,5
AL,36545,2,5
AL,36547,2,5
AL,36548,2,5
AL,36549,2,5
AL,36550,2,5
AL,36551,2,5
AL,36553,2,5
AL,36555,2,5
AL,36556,2,5
AL,36558,2,5
AL,36559,2,5
AL,36560,2,5
AL,36561,2,5
AL,36562,2,5
AL,36564,2,5
AL,36567,2,5
AL,36568,2,5
AL,36569,2,5
AL,36571,2,5
AL,36572,2,5
AL,36574,2,5
AL,36575,2,5
AL,36576,2,5
AL,36577,2,5
AL,36578,2,5
AL,36579,2,5
AL,36580,2,5
AL,36581,2,5
AL,36582,2,5
AL,36583,2,5
AL,36584,2,5
AL,36585,2,5
AL,36587,2,5
AL,36590,2,5
AL,36601,2,5
AL,36602,2,5
AL,36603,2,5
AL,36604,2,5
AL,36605,2,5
AL,36606,2,5
AL,36607,2,5
AL,36608,2,5
AL,36609,2,5
AL,36610,2,5
AL,36611,2,5
AL,36612,2,5
AL,36613,2,5
AL,36615,2,5
AL,36616,2,5
AL,36617,2,5
AL,36618,2,5
AL,36619,2,5
AL,36628,2,5
AL,36630,2,5
AL,36633,2,5
AL,36640,2,5
AL,36641,2,5
AL,36644,2,5
AL,36652,2,5
AL,36660,2,5
AL,36663,2,5
AL,36670,2,5
AL,36671,2,5
AL,36675,2,5
AL,36685,2,5
AL,36688,2,5
AL,36689,2,5
AL,36691,2,5
AL,36693,2,5
AL,36695,2,5
AL,36701,2,5
AL,36702,2,5
AL,36703,2,5
AL,36720,2,5
AL,36721,2,5
AL,36722,2,5
AL,36723,2,5
AL,36726,2,5
AL,36727,2,5
AL,36728,2,5
AL,36732,2,5
AL,36736,2,5
AL,36738,2,5
AL,36740,2,5
AL,36741,2,5
AL,36742,2,5
AL,36744,2,5
AL,36745,2,5
AL,36748,2,5
AL,36749,2,5
AL,36750,2,5
AL,36751,2,5
AL,36752,2,5
AL,36753,2,5
AL,36754,2,5
AL,36756,2,5
AL,36758,2,5
AL,36759,2,5
AL,36761,2,5
AL,36762,2,5
AL,36763,2,5
AL,36764,2,5
AL,36765,2,5
AL,36766,2,5
AL,36767,2,5
AL,36768,2,5
AL,36769,2,5
AL,36773,2,5
AL,36775,2,5
AL,36776,2,5
AL,36782,2,5
AL,36783,2,5
AL,36784,2,5
AL,36785,2,5
AL,36786,2,5
AL,36790,2,5
AL,36792,2,5
AL,36793,2,5
AL,36801,2,5
AL,36802,2,5
AL,36803,2,5
AL,36804,2,5
AL,36830,2,5
AL,36831,2,5
AL,36832,2,5
AL,36849,2,5
AL,36850,2,5
AL,36851,2,5
AL,36852,2,5
AL,36853,2,5
AL,36854,2,5
AL,36855,2,5
AL,36856,2,5
AL,36858,2,5
AL,36859,2,5
AL,36860,2,5
AL,36861,2,5
AL,36862,2,5
AL,36863,2,5
AL,36865,2,5
AL,36866,2,5
AL,36867,2,5
AL,36868,2,5
AL,36869,2,5
AL,36870,2,5
AL,36871,2,5
AL,36872,2,5
AL,36874,2,5
AL,36875,2,5
AL,36877,2,5
AL,36879,2,5
AL,36901,3,5
AL,36904,3,5
AL,36907,3,5
AL,36908,3,5
AL,36910,3,5
AL,36912,3,5
AL,36913,3,5
AL,36915,3,5
AL,36916,3,5
AL,36919,3,5
AL,36921,3,5
AL,36922,3,5
AL,36925,3,5
TN,37010,2,5
TN,37011,2,5
TN,37012,2,5
TN,37013,2,5
TN,37014,2,5
TN,37015,2,5
TN,37016,2,5
TN,37018,2,5
TN,37019,2,5
TN,37020,2,5
TN,37022,2,5
TN,37023,2,5
TN,37024,2,5
TN,37025,2,5
TN,37026,2,5
TN,37027,2,5
TN,37028,2,5
TN,37029,2,5
TN,37030,2,5
TN,37031,2,5
TN,37032,2,5
TN,37033,2,5
TN,37034,2,5
TN,37035,2,5
TN,37036,2,5
TN,37037,2,5
TN,37040,2,5
TN,37041,2,5
TN,37042,2,5
TN,37043,2,5
TN,37044,2,5
TN,37046,2,5
TN,37047,2,5
TN,37048,2,5
TN,37049,2,5
TN,37050,2,5
TN,37051,2,5
TN,37052,2,5
TN,37055,2,5
TN,37056,2,5
TN,37057,2,5
TN,37058,2,5
TN,37059,2,5
TN,37060,2,5
TN,37061,2,5
TN,37062,2,5
TN,37063,2,5
TN,37064,2,5
TN,37065,2,5
TN,37066,2,5
TN,37067,2,5
TN,37068,2,5
TN,37069,2,5
TN,37070,2,5
TN,37071,2,5
TN,37072,2,5
TN,37073,2,5
TN,37074,2,5
TN,37075,2,5
TN,37076,2,5
TN,37077,2,5
TN,37078,2,5
TN,37079,2,5
TN,37080,2,5
TN,37082,2,5
TN,37083,2,5
TN,37085,2,5
TN,37086,2,5
TN,37087,2,5
TN,37088,2,5
TN,37089,2,5
TN,37090,2,5
TN,37091,2,5
TN,37095,2,5
TN,37096,2,5
TN,37097,2,5
TN,37098,2,5
TN,37101,2,5
TN,37110,2,5
TN,37111,2,5
TN,37115,2,5
TN,37116,2,5
TN,37118,2,5
TN,37119,2,5
TN,37121,2,5
TN,37122,2,5
TN,37127,2,5
TN,37128,2,5
TN,37129,2,5
TN,37130,2,5
TN,37131,2,5
TN,37132,2,5
TN,37133,2,5
TN,37134,2,5
TN,37135,2,5
TN,37136,2,5
TN,37137,2,5
TN,37138,2,5
TN,37140,2,5
TN,37141,2,5
TN,37142,2,5
TN,37143,2,5
TN,37144,2,5
TN,37145,2,5
TN,37146,2,5
TN,37148,2,5
TN,37149,2,5
TN,37150,2,5
TN,37151,2,5
TN,37152,2,5
TN,37153,2,5
